model_name,quantity_id,quantity_name,tool_regime,n_successful_runs,pooled_point_estimate,pooled_lower_bound,pooled_upper_bound,within_run_sd,between_run_sd,total_sd,n_requests,mean_batch_size,usage_prompt_tokens_total,usage_completion_tokens_total,usage_total_tokens_total,usage_cached_prompt_tokens_total,usage_reasoning_tokens_total,usage_estimated_input_cost_usd_total,usage_estimated_cached_input_cost_usd_total,usage_estimated_output_cost_usd_total,usage_estimated_tool_cost_usd_total,usage_estimated_total_cost_usd_total,usage_total_tokens_per_successful_run,usage_estimated_total_cost_usd_per_successful_run,tool_call_count_total,web_search_call_count_total,code_interpreter_call_count_total,pool_transform,reml_latent_location,reml_latent_lower,reml_latent_upper,reml_predictive_lower,reml_predictive_upper,reml_tau,reml_typical_within_sd,bayes_latent_location,bayes_latent_lower,bayes_latent_upper,bayes_predictive_lower,bayes_predictive_upper,bayes_tau_mean,bayes_interval_scale_mean,bayes_typical_within_sd
claude-opus-4.6,household.intertemporal_elasticity_of_substitution,Intertemporal elasticity of substitution,none,15,0.5,0.09999999999999998,2.0000000000000036,0.814948873652002,0.0,0.814948873652002,15,1.0,18330,7000,25330,0,,,,,,0.26665000000000005,1688.6666666666667,0.01777666666666667,,,,bounded_logit,0.5000000000000001,0.33494201237040266,0.7336067027436446,0.10033043556192842,1.880664058415007,0.0,0.46268750363389516,0.5000000000000006,0.40318905346536293,0.6169367349747775,0.2067342781964118,1.1127078974475066,0.016538953506967866,0.2903244662473588,0.24930419609552737
claude-opus-4.6,labor_supply.extensive_margin.single_mothers,Employment participation elasticity of single mothers,none,15,0.7,0.250367107195301,1.4976038862994812,0.7135867686475759,0.0,0.7135867686475759,15,1.0,18105,6682,24787,0,,,,,,0.257575,1652.4666666666667,0.017171666666666665,,,,bounded_logit,0.7,0.5584744560314148,0.8490271854264972,0.1879646827938437,1.326051323973799,0.0,0.3487868200863253,0.7,0.6223619371169251,0.7798428501574044,0.3983449945476021,1.0379099726277978,0.01232172753707437,0.29032751927990236,0.18793348492773818
claude-opus-4.6,labor_supply.frisch_elasticity.prime_age,Frisch elasticity of labor supply,none,15,0.5,0.09999999999999998,1.0000000000000102,1.2618102488752683,0.0,1.2618102488752683,15,1.0,18390,7300,25690,0,,,,,,0.27445,1712.6666666666667,0.01829666666666667,,,,bounded_logit,0.4999999999999999,0.3715142652300544,0.6698303704281345,0.15568325695830004,1.4905249131274765,0.0,0.347224730773134,0.5000000000000001,0.42591676476373874,0.5861801974618298,0.26154761565146206,0.9349769234758277,0.01241168960394101,0.2903244662473571,0.18709081548564283
claude-opus-4.6,labor_supply.income_elasticity.prime_age,Income elasticity of labor supply,none,15,-0.06333333333333334,-0.24641693811074922,-1.796945193172257e-05,0.2959244812635668,0.02211083193570267,0.29674936815433994,15,1.0,18225,6842,25067,0,,,,,,0.262175,1671.1333333333334,0.017478333333333332,,,,bounded_logit,-0.05640687551571699,-0.07743016612406972,-0.03557284205035405,-0.1455625696821905,0.029441622046462612,0.0,0.05325106195564049,-0.05649458553338693,-0.06855002314217007,-0.04454066377642696,-0.10855740880888787,-0.005611326871638678,0.002694716166393503,0.32203688098564465,0.03022021406397371
claude-opus-4.6,labor_supply.marshallian_wage_elasticity.prime_age,Uncompensated wage elasticity of labor supply,none,15,0.1,-0.05000000000000082,0.3500000000000041,0.5957335289372254,0.0,0.5957335289372254,15,1.0,18330,6730,25060,0,,,,,,0.2599,1670.6666666666667,0.017326666666666667,,,,bounded_logit,0.10000000000000009,0.05059747735300002,0.14994480825600442,-0.0881121914144245,0.2962247789250636,0.0,0.11697136902448471,0.10000000000000009,0.07309978036910669,0.12706020323756384,-0.006608284669116671,0.2091660889520215,0.005257590051969971,0.2905513552739314,0.06305086160104742
claude-opus-4.6,labor_supply.policy_response.income_elasticity,Income elasticity of labor supply in a tax-benefit simulation,none,15,-0.1,-0.3000000000000006,1.1102230246251565e-15,0.30554936862423177,0.0,0.30554936862423177,15,1.0,18555,6487,25042,0,,,,,,0.25495,1669.4666666666667,0.016996666666666667,,,,bounded_logit,-0.10000000000000009,-0.13722457819849176,-0.06329837019903528,-0.2466876937858986,0.03888928284173332,0.0,0.08704963916775851,-0.10000000000000009,-0.12013443387663192,-0.08001955462337262,-0.18140184136287862,-0.021057884405716765,0.0035988427265983124,0.29046432822261464,0.04691517898231437
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.all,Substitution elasticity of labor supply in a tax-benefit simulation,none,15,0.36000000000000004,0.08888888888888888,0.7955916642691203,0.6329233596310588,0.06633249580710801,0.6363898012748685,15,1.0,18840,6735,25575,0,,,,,,0.262575,1705.0,0.017505,,,,bounded_logit,0.34249735097910017,0.2689655234542577,0.43428653390400584,0.128598109758364,0.8500922071205314,0.0,0.19870741878789874,0.34283634220558623,0.2977767342892505,0.3943096508758219,0.19085653976827327,0.6009509618929202,0.010021887065281001,0.33640645545579423,0.11535708354502301
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_1,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 1",none,15,0.18666666666666668,0.034042553191489355,0.49960629921259825,0.6360558446394468,0.022110831935702673,0.6364400414720062,15,1.0,18840,6755,25595,0,,,,,,0.263075,1706.3333333333333,0.017538333333333333,,,,bounded_logit,0.18991447033992856,0.13932755926223667,0.25789392163342667,0.054782573354732016,0.6168004982149162,0.0,0.14116519097678792,0.18986216594965666,0.16036156289917183,0.22451720383293444,0.09463537806439376,0.37358030741599857,0.005132213781942278,0.2951131727277247,0.0766667431285354
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_10,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 10",none,15,0.2,0.04999999999999999,0.45000000000000506,0.63225996762935,0.0,0.63225996762935,15,1.0,18840,6844,25684,0,,,,,,0.26530000000000004,1712.2666666666667,0.01768666666666667,,,,bounded_logit,0.20000000000000015,0.15079634460396685,0.2643830985859212,0.06619678667988978,0.5728567168351435,0.0,0.1322734686825025,0.20000000000000007,0.1716987369384234,0.23274132073089693,0.10811772397443685,0.3641544157924721,0.004728169080780474,0.29032446624735825,0.0712712803256318
claude-opus-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_2,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 2",none,15,0.19666666666666668,0.04545454545454544,0.4499709020368574,0.6324246957807177,0.012472191289246476,0.6325476672859437,15,1.0,18840,6899,25739,0,,,,,,0.266675,1715.9333333333334,0.017778333333333333,,,,bounded_logit,0.19770274397665372,0.14845589413397306,0.2624025273995761,0.06375379046178418,0.580014633234219,0.0,0.13382595666737818,0.19768918584406728,0.1692717951926594,0.23064447468239577,0.10520989511465126,0.3653818053214315,0.0047959357742171456,0.2917197104298026,0.07227609589811915
