provider,model_name,quantity_id,request_index,prompt_version,tool_regime,batch_size,request_id,prompt_tokens,completion_tokens,total_tokens,cached_prompt_tokens,reasoning_tokens,estimated_input_cost_usd,estimated_cached_input_cost_usd,estimated_output_cost_usd,estimated_tool_cost_usd,estimated_total_cost_usd,tool_call_count,web_search_call_count,code_interpreter_call_count,tool_sources,tool_trace,usage
litellm_completion,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,1,ies-clarify,none,1,5561aa82-e764-95ca-8f3a-465fdae54ce6,901,204,1105,900,0,,,,,0.0001472,,,,[],[],"{""completion_tokens"": 204, ""completion_tokens_details"": {""accepted_prediction_tokens"": 0, ""audio_tokens"": 0, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": 0, ""text_tokens"": null, ""video_tokens"": null}, ""cost_in_usd_ticks"": 1472000, ""litellm_cost_usd"": 0.0001472, ""num_sources_used"": 0, ""prompt_tokens"": 901, ""prompt_tokens_details"": {""audio_tokens"": 0, ""cached_tokens"": 900, ""image_tokens"": 0, ""text_tokens"": 901, ""video_tokens"": null}, ""total_tokens"": 1105}"
litellm_completion,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,2,ies-clarify,none,1,32cd1995-d765-98bc-9c31-c2b282cb70e1,901,241,1142,900,0,,,,,0.0001657,,,,[],[],"{""completion_tokens"": 241, ""completion_tokens_details"": {""accepted_prediction_tokens"": 0, ""audio_tokens"": 0, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": 0, ""text_tokens"": null, ""video_tokens"": null}, ""cost_in_usd_ticks"": 1657000, ""litellm_cost_usd"": 0.0001657, ""num_sources_used"": 0, ""prompt_tokens"": 901, ""prompt_tokens_details"": {""audio_tokens"": 0, ""cached_tokens"": 900, ""image_tokens"": 0, ""text_tokens"": 901, ""video_tokens"": null}, ""total_tokens"": 1142}"
litellm_completion,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,3,ies-clarify,none,1,abd8132f-6a5c-911a-8cca-a90d970d10cc,901,219,1120,900,0,,,,,0.0001547,,,,[],[],"{""completion_tokens"": 219, ""completion_tokens_details"": {""accepted_prediction_tokens"": 0, ""audio_tokens"": 0, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": 0, ""text_tokens"": null, ""video_tokens"": null}, ""cost_in_usd_ticks"": 1547000, ""litellm_cost_usd"": 0.0001547, ""num_sources_used"": 0, ""prompt_tokens"": 901, ""prompt_tokens_details"": {""audio_tokens"": 0, ""cached_tokens"": 900, ""image_tokens"": 0, ""text_tokens"": 901, ""video_tokens"": null}, ""total_tokens"": 1120}"
litellm_completion,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,4,ies-clarify,none,1,17645537-b468-9424-ba49-60fda4cffcff,901,239,1140,900,0,,,,,0.0001647,,,,[],[],"{""completion_tokens"": 239, ""completion_tokens_details"": {""accepted_prediction_tokens"": 0, ""audio_tokens"": 0, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": 0, ""text_tokens"": null, ""video_tokens"": null}, ""cost_in_usd_ticks"": 1647000, ""litellm_cost_usd"": 0.0001647, ""num_sources_used"": 0, ""prompt_tokens"": 901, ""prompt_tokens_details"": {""audio_tokens"": 0, ""cached_tokens"": 900, ""image_tokens"": 0, ""text_tokens"": 901, ""video_tokens"": null}, ""total_tokens"": 1140}"
litellm_completion,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,5,ies-clarify,none,1,d3e1474b-29dd-9e3f-b62b-8d387cb908f3,901,236,1137,900,0,,,,,0.00016319999999999998,,,,[],[],"{""completion_tokens"": 236, ""completion_tokens_details"": {""accepted_prediction_tokens"": 0, ""audio_tokens"": 0, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": 0, ""text_tokens"": null, ""video_tokens"": null}, ""cost_in_usd_ticks"": 1632000, ""litellm_cost_usd"": 0.00016319999999999998, ""num_sources_used"": 0, ""prompt_tokens"": 901, ""prompt_tokens_details"": {""audio_tokens"": 0, ""cached_tokens"": 900, ""image_tokens"": 0, ""text_tokens"": 901, ""video_tokens"": null}, ""total_tokens"": 1137}"
litellm_completion,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,6,ies-clarify,none,1,5ab4bb96-e230-92f5-97fd-65dc1ef2da34,901,235,1136,900,0,,,,,0.0001627,,,,[],[],"{""completion_tokens"": 235, ""completion_tokens_details"": {""accepted_prediction_tokens"": 0, ""audio_tokens"": 0, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": 0, ""text_tokens"": null, ""video_tokens"": null}, ""cost_in_usd_ticks"": 1627000, ""litellm_cost_usd"": 0.0001627, ""num_sources_used"": 0, ""prompt_tokens"": 901, ""prompt_tokens_details"": {""audio_tokens"": 0, ""cached_tokens"": 900, ""image_tokens"": 0, ""text_tokens"": 901, ""video_tokens"": null}, ""total_tokens"": 1136}"
litellm_completion,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,7,ies-clarify,none,1,38a3fb0d-2d45-92d0-bfa4-b8c0cb2f1da4,901,241,1142,900,0,,,,,0.0001657,,,,[],[],"{""completion_tokens"": 241, ""completion_tokens_details"": {""accepted_prediction_tokens"": 0, ""audio_tokens"": 0, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": 0, ""text_tokens"": null, ""video_tokens"": null}, ""cost_in_usd_ticks"": 1657000, ""litellm_cost_usd"": 0.0001657, ""num_sources_used"": 0, ""prompt_tokens"": 901, ""prompt_tokens_details"": {""audio_tokens"": 0, ""cached_tokens"": 900, ""image_tokens"": 0, ""text_tokens"": 901, ""video_tokens"": null}, ""total_tokens"": 1142}"
litellm_completion,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,8,ies-clarify,none,1,d56708aa-5d11-99b3-96bf-e11316380a37,901,233,1134,900,0,,,,,0.0001617,,,,[],[],"{""completion_tokens"": 233, ""completion_tokens_details"": {""accepted_prediction_tokens"": 0, ""audio_tokens"": 0, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": 0, ""text_tokens"": null, ""video_tokens"": null}, ""cost_in_usd_ticks"": 1617000, ""litellm_cost_usd"": 0.0001617, ""num_sources_used"": 0, ""prompt_tokens"": 901, ""prompt_tokens_details"": {""audio_tokens"": 0, ""cached_tokens"": 900, ""image_tokens"": 0, ""text_tokens"": 901, ""video_tokens"": null}, ""total_tokens"": 1134}"
litellm_completion,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,9,ies-clarify,none,1,bd36dfc0-336c-9564-b08a-4019caef4090,901,226,1127,900,0,,,,,0.0001582,,,,[],[],"{""completion_tokens"": 226, ""completion_tokens_details"": {""accepted_prediction_tokens"": 0, ""audio_tokens"": 0, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": 0, ""text_tokens"": null, ""video_tokens"": null}, ""cost_in_usd_ticks"": 1582000, ""litellm_cost_usd"": 0.0001582, ""num_sources_used"": 0, ""prompt_tokens"": 901, ""prompt_tokens_details"": {""audio_tokens"": 0, ""cached_tokens"": 900, ""image_tokens"": 0, ""text_tokens"": 901, ""video_tokens"": null}, ""total_tokens"": 1127}"
litellm_completion,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,10,ies-clarify,none,1,93e81217-75db-927b-a62d-94e9e3445472,901,208,1109,900,0,,,,,0.0001492,,,,[],[],"{""completion_tokens"": 208, ""completion_tokens_details"": {""accepted_prediction_tokens"": 0, ""audio_tokens"": 0, ""image_tokens"": null, ""reasoning_tokens"": 0, ""rejected_prediction_tokens"": 0, ""text_tokens"": null, ""video_tokens"": null}, ""cost_in_usd_ticks"": 1492000, ""litellm_cost_usd"": 0.0001492, ""num_sources_used"": 0, ""prompt_tokens"": 901, ""prompt_tokens_details"": {""audio_tokens"": 0, ""cached_tokens"": 900, ""image_tokens"": 0, ""text_tokens"": 901, ""video_tokens"": null}, ""total_tokens"": 1109}"
