provider,model_name,quantity_id,request_index,prompt_version,tool_regime,batch_size,request_id,prompt_tokens,completion_tokens,total_tokens,cached_prompt_tokens,reasoning_tokens,estimated_input_cost_usd,estimated_cached_input_cost_usd,estimated_output_cost_usd,estimated_tool_cost_usd,estimated_total_cost_usd,tool_call_count,web_search_call_count,code_interpreter_call_count,tool_sources,tool_trace,usage
litellm_completion,claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,1,income-signfix,none,1,chatcmpl-6cb8eacf-c4b2-4a05-87f7-134852a0fb14,1279,528,1807,0,,,,,,0.011757,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 528, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.011757, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1807}"
litellm_completion,claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,2,income-signfix,none,1,chatcmpl-2271d6f6-f47a-4ee8-898a-32ec5e507750,1279,440,1719,0,,,,,,0.010437,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 440, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.010437, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1719}"
litellm_completion,claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,3,income-signfix,none,1,chatcmpl-6d9b7d41-f90d-4731-9550-ee483592f62f,1279,501,1780,0,,,,,,0.011352000000000001,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 501, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.011352000000000001, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1780}"
litellm_completion,claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,4,income-signfix,none,1,chatcmpl-c257ed01-8549-407b-82ad-66abf8b72302,1279,499,1778,0,,,,,,0.011322,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 499, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.011322, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1778}"
litellm_completion,claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,5,income-signfix,none,1,chatcmpl-47418825-ccd0-4925-9b81-d3019958e54c,1279,473,1752,0,,,,,,0.010932,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 473, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.010932, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1752}"
litellm_completion,claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,6,income-signfix,none,1,chatcmpl-eb2a62c1-e2a9-494a-b1d3-5b8f55dd5426,1279,516,1795,0,,,,,,0.011577,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 516, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.011577, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1795}"
litellm_completion,claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,7,income-signfix,none,1,chatcmpl-00574926-051b-4f5b-8d8d-8235e881d344,1279,493,1772,0,,,,,,0.011232,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 493, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.011232, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1772}"
litellm_completion,claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,8,income-signfix,none,1,chatcmpl-15ba2ce1-8f57-4a1a-972e-419ee0b559d3,1279,463,1742,0,,,,,,0.010782,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 463, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.010782, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1742}"
litellm_completion,claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,9,income-signfix,none,1,chatcmpl-671caca5-20ed-4783-823a-b9dbfbabd409,1279,502,1781,0,,,,,,0.011367,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 502, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.011367, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1781}"
litellm_completion,claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,10,income-signfix,none,1,chatcmpl-d160fe3f-df96-43b7-845c-71f969352f66,1279,510,1789,0,,,,,,0.011487,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 510, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.011487, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1789}"
