model_name,quantity_id,quantity_name,tool_regime,n_successful_runs,n_quantile_repaired_runs,pooled_point_estimate,pooled_lower_bound,pooled_upper_bound,within_run_sd,between_run_sd,total_sd,n_requests,mean_batch_size,usage_prompt_tokens_total,usage_completion_tokens_total,usage_total_tokens_total,usage_cached_prompt_tokens_total,usage_reasoning_tokens_total,usage_estimated_input_cost_usd_total,usage_estimated_cached_input_cost_usd_total,usage_estimated_output_cost_usd_total,usage_estimated_tool_cost_usd_total,usage_estimated_total_cost_usd_total,usage_total_tokens_per_successful_run,usage_estimated_total_cost_usd_per_successful_run,tool_call_count_total,web_search_call_count_total,code_interpreter_call_count_total,pool_transform,reml_latent_location,reml_latent_lower,reml_latent_upper,reml_predictive_lower,reml_predictive_upper,reml_tau,reml_typical_within_sd,bayes_latent_location,bayes_latent_lower,bayes_latent_upper,bayes_predictive_lower,bayes_predictive_upper,bayes_tau_mean,bayes_interval_scale_mean,bayes_typical_within_sd
claude-sonnet-4.6,household.annual_discount_factor,Annual discount factor,none,15,0,0.9599999999999999,0.9000493739454756,0.99,0.12656356275273967,0.0,0.12656356275273967,15,1.0,17640,6441,24081,0,0,,,,,0.149535,1605.4,0.009969,,,,bounded_logit,0.96,0.947586427827099,0.9695679750619276,0.8880351736632137,0.9864172800883448,0.0,0.025848820640728062,0.96,0.9536729653510037,0.9654941958448223,0.9281696218049107,0.9780587356367614,0.0009187661362391836,0.2903259336829312,0.013927836142688348
claude-sonnet-4.6,household.intertemporal_elasticity_of_substitution,Intertemporal elasticity of substitution,none,15,0,0.5,0.09999999999999998,1.500000000000004,0.7261593221264264,0.0,0.7261593221264264,15,1.0,18330,7496,25826,0,0,,,,,0.16743,1721.7333333333333,0.011162,,,,bounded_logit,0.5000000000000001,0.3523555050270513,0.7001902527890245,0.12321235245589901,1.6412436972596471,0.0,0.4052024118819939,0.5000000000000001,0.41424954136819414,0.601173947314066,0.23133916807949373,1.0143007957142125,0.014479862133919032,0.29032454190717544,0.21833024216078892
claude-sonnet-4.6,household.relative_risk_aversion.crra,Coefficient of relative risk aversion,none,15,0,2.0,0.4999999999999998,8.516228748067991,6.4413340793831075,0.0,6.4413340793831075,15,1.0,17745,6591,24336,0,0,,,,,0.1521,1622.4,0.010140000000000001,,,,bounded_logit,2.000000000000001,1.4597230996749158,2.7290032047151396,0.5750025469472458,6.492585521959334,0.0,1.4891926478981514,2.000000000000001,1.687111624240707,2.368071789038618,1.0004195920489496,3.9184538127372117,0.05285934361298831,0.29032625570994747,0.802405764506532
claude-sonnet-4.6,labor_supply.extensive_margin.single_mothers,Employment participation elasticity of single mothers,none,15,0,0.7,0.1999999999999994,1.500000000000004,0.7319522506435938,0.0,0.7319522506435938,15,1.0,18105,6712,24817,0,0,,,,,0.154995,1654.4666666666667,0.010333,,,,bounded_logit,0.7,0.5414539074547722,0.8680210023697512,0.14239081865999026,1.3955584958310574,0.0,0.3847434123667029,0.6999999999999997,0.612921573461592,0.7898616027535077,0.3690654910354172,1.0750840996761468,0.013752269745607004,0.29032447635625735,0.20730654716131838
claude-sonnet-4.6,labor_supply.frisch_elasticity.prime_age,Frisch elasticity of labor supply,none,15,0,0.47,0.08888888888888888,1.1982922995500984,1.2744065476177966,0.0627162924074226,1.2759488163497956,15,1.0,18390,7665,26055,0,0,,,,,0.17014500000000002,1737.0,0.011343,,,,bounded_logit,0.4628312241798971,0.34024850718073546,0.626712054368076,0.13702751744481265,1.4494420329099929,0.0,0.33565481472699016,0.46289351001850876,0.39090523755743123,0.5474075524210051,0.2327167400876065,0.8997994499743299,0.012972892911888039,0.30010990222193107,0.18390293021236578
claude-sonnet-4.6,labor_supply.income_elasticity.prime_age,Income elasticity of labor supply,none,15,0,-0.09666666666666668,-0.34718179412543004,0.04787050129206159,0.3095253961039923,0.012472191289246471,0.30977657495183347,15,1.0,20055,7341,27396,0,0,,,,,0.17028,1826.4,0.011352,,,,bounded_logit,-0.09444824828706833,-0.13507503577541535,-0.054453402203076706,-0.2595001910070698,0.06064777008207267,0.0,0.0976561412787039,-0.09449864743038838,-0.11671666043342066,-0.0724879809984138,-0.18676623395075032,-0.005442683165494788,0.0041356027841324625,0.2961568044903794,0.05314579765358244
claude-sonnet-4.6,labor_supply.marshallian_wage_elasticity.prime_age,Uncompensated wage elasticity of labor supply,none,15,0,0.1,-0.0969072164948454,0.3994077834179356,0.599113627694187,0.0,0.599113627694187,15,1.0,18330,7573,25903,0,0,,,,,0.168585,1726.8666666666666,0.011239,,,,bounded_logit,0.10000000000000009,0.04692013327481526,0.15370640047896833,-0.104560800243225,0.31419046460453837,0.0,0.12747409509941598,0.10000000000000009,0.07109044918658158,0.12909440934204808,-0.01590667996514794,0.2189364670018472,0.005568956841235475,0.2905333030578582,0.06870999208656653
claude-sonnet-4.6,labor_supply.policy_response.substitution_elasticity.all,Substitution elasticity of labor supply in a tax-benefit simulation,none,15,0,0.26666666666666666,0.09999999999999998,0.9054054054054053,0.6264162842001405,0.06236095644623236,0.6295127083705301,15,1.0,18840,7228,26068,0,0,,,,,0.16494,1737.8666666666666,0.010996,,,,bounded_logit,0.25556752577985486,0.20772632356674067,0.31370571563550886,0.11143834973557276,0.5645782501918112,0.0,0.12678315529005885,0.25561943866819425,0.2278822355410641,0.2865506747851372,0.15934784855724693,0.40521359792481115,0.004794429061560688,0.30543813488007326,0.07008202495489632
claude-sonnet-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_1,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 1",none,15,0,0.16599999999999998,0.014906832298136639,0.4498754578754577,0.6368456740058772,0.01959591794226543,0.6371470885910097,15,1.0,18840,7405,26245,0,0,,,,,0.167595,1749.6666666666667,0.011172999999999999,,,,bounded_logit,0.18176320660500153,0.12225161605147557,0.2686492321296646,0.00027669768704709707,4.812834908350007,0.0,0.694775814715876,0.18165847108323763,0.14595103443311006,0.2256113685593838,0.005509339685673246,2.815019798410651,0.009076889747489216,0.29256289761445553,0.37558949402045805
claude-sonnet-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_10,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 10",none,15,0,0.158,0.04999999999999999,0.5280319556551201,0.6331569864136734,0.01720465053408526,0.6333906925780047,15,1.0,18840,7174,26014,0,0,,,,,0.16413,1734.2666666666667,0.010942,,,,bounded_logit,0.1558858564840818,0.11933758556014716,0.20316145491856047,0.05449399212517383,0.4295428023343125,0.0,0.09840489450044881,0.15590119762305207,0.1347869212694538,0.1802062840906034,0.0864542337235276,0.27798617807232706,0.0036155755421260916,0.2945989883473027,0.053416285962265414
claude-sonnet-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_2,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 2",none,15,0,0.16333333333333336,0.03054955839057899,0.5763334926841603,0.6374690602513802,0.02867441755680876,0.6381136458343452,15,1.0,18840,7143,25983,0,0,,,,,0.163665,1732.2,0.010911,,,,bounded_logit,0.16359996053580547,0.117458919643562,0.22702367081445757,0.04405648044190095,0.5701946628223935,0.0,0.12856845528973387,0.1635625259992218,0.13632978760243578,0.19600063490660732,0.0778847202424508,0.33701223599718166,0.004958202996217779,0.2996742650735061,0.07036604252245542
claude-sonnet-4.6,labor_supply.policy_response.substitution_elasticity.primary.decile_3,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 3",none,15,0,0.20333333333333334,0.042380952380952366,0.4992971680136603,0.6332711723880835,0.0339934634239519,0.6341828863453612,15,1.0,18840,7135,25975,0,0,,,,,0.163545,1731.6666666666667,0.010903,,,,bounded_logit,0.20064323635519035,0.15003945649132674,0.2673732508512079,0.06347499890287589,0.5983037049027636,0.0,0.13805334928008353,0.20065650780672542,0.17081471896439626,0.23546230239539115,0.1041340667028482,0.3797146523962539,0.005505496435298004,0.3046859855799133,0.07620802578516946
