provider,model_name,quantity_id,request_index,prompt_version,tool_regime,batch_size,request_id,prompt_tokens,completion_tokens,total_tokens,cached_prompt_tokens,reasoning_tokens,estimated_input_cost_usd,estimated_cached_input_cost_usd,estimated_output_cost_usd,estimated_tool_cost_usd,estimated_total_cost_usd,tool_call_count,web_search_call_count,code_interpreter_call_count,tool_sources,tool_trace,usage
litellm_completion,claude-opus-4.6,labor_supply.income_elasticity.prime_age,1,income-signfix,none,1,chatcmpl-bd7e6458-5277-47f8-b273-1c958b3f5c70,1279,499,1778,0,,,,,,0.01887,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 499, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.01887, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1778}"
litellm_completion,claude-opus-4.6,labor_supply.income_elasticity.prime_age,2,income-signfix,none,1,chatcmpl-18de9955-8f46-407e-bec6-5bf85b9fc930,1279,467,1746,0,,,,,,0.018070000000000003,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 467, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.018070000000000003, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1746}"
litellm_completion,claude-opus-4.6,labor_supply.income_elasticity.prime_age,3,income-signfix,none,1,chatcmpl-30a68a92-83f8-409f-8bf3-45638e75c7f3,1279,473,1752,0,,,,,,0.01822,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 473, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.01822, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1752}"
litellm_completion,claude-opus-4.6,labor_supply.income_elasticity.prime_age,4,income-signfix,none,1,chatcmpl-1f9ff80f-0949-42c0-9651-f0a4a1532ae7,1279,452,1731,0,,,,,,0.017695000000000002,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 452, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.017695000000000002, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1731}"
litellm_completion,claude-opus-4.6,labor_supply.income_elasticity.prime_age,5,income-signfix,none,1,chatcmpl-b73bc011-0452-4c44-8b5c-362d6b4d972a,1279,461,1740,0,,,,,,0.017920000000000002,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 461, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.017920000000000002, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1740}"
litellm_completion,claude-opus-4.6,labor_supply.income_elasticity.prime_age,6,income-signfix,none,1,chatcmpl-c9014385-fb02-43da-b949-6da057ba78ef,1279,447,1726,0,,,,,,0.017570000000000002,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 447, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.017570000000000002, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1726}"
litellm_completion,claude-opus-4.6,labor_supply.income_elasticity.prime_age,7,income-signfix,none,1,chatcmpl-4a4d952e-e3dd-4a16-ad43-503b53db3230,1279,435,1714,0,,,,,,0.01727,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 435, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.01727, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1714}"
litellm_completion,claude-opus-4.6,labor_supply.income_elasticity.prime_age,8,income-signfix,none,1,chatcmpl-9d194baf-07e0-4562-85e6-8eb91428ba19,1279,449,1728,0,,,,,,0.01762,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 449, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.01762, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1728}"
litellm_completion,claude-opus-4.6,labor_supply.income_elasticity.prime_age,9,income-signfix,none,1,chatcmpl-956126c8-c897-4616-b051-c704e4c4823d,1279,454,1733,0,,,,,,0.017745,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 454, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.017745, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1733}"
litellm_completion,claude-opus-4.6,labor_supply.income_elasticity.prime_age,10,income-signfix,none,1,chatcmpl-c4931eb7-8313-4ea8-b780-14e6fc29d1ad,1279,463,1742,0,,,,,,0.01797,,,,[],[],"{""cache_creation_input_tokens"": 0, ""cache_read_input_tokens"": 0, ""completion_tokens"": 463, ""completion_tokens_details"": null, ""litellm_cost_usd"": 0.01797, ""prompt_tokens"": 1279, ""prompt_tokens_details"": {""audio_tokens"": null, ""cache_creation_token_details"": {""ephemeral_1h_input_tokens"": 0, ""ephemeral_5m_input_tokens"": 0}, ""cache_creation_tokens"": 0, ""cached_tokens"": 0, ""image_tokens"": null, ""text_tokens"": null}, ""total_tokens"": 1742}"
