provider,model_name,quantity_id,request_index,prompt_version,tool_regime,batch_size,request_id,prompt_tokens,completion_tokens,total_tokens,cached_prompt_tokens,reasoning_tokens,estimated_input_cost_usd,estimated_cached_input_cost_usd,estimated_output_cost_usd,estimated_tool_cost_usd,estimated_total_cost_usd,tool_call_count,web_search_call_count,code_interpreter_call_count,tool_sources,tool_trace,usage
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,1,income-signfix,none,1,2_rTad65BMih1MkPiK6hIA,445,542,987,,268,,,,,0.007394,,,,[],[],"{""completion_tokens"": 542, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 268, ""rejected_prediction_tokens"": null, ""text_tokens"": 274}, ""litellm_cost_usd"": 0.007394, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 987}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,2,income-signfix,none,1,4frTafiLMuaZ1MkPjZGfoA8,445,629,1074,,311,,,,,0.008438,,,,[],[],"{""completion_tokens"": 629, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 311, ""rejected_prediction_tokens"": null, ""text_tokens"": 318}, ""litellm_cost_usd"": 0.008438, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 1074}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,3,income-signfix,none,1,6PrTaej7Me6h1MkPgOiK6AI,445,568,1013,,229,,,,,0.007706000000000001,,,,[],[],"{""completion_tokens"": 568, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 229, ""rejected_prediction_tokens"": null, ""text_tokens"": 339}, ""litellm_cost_usd"": 0.007706000000000001, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 1013}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,4,income-signfix,none,1,7vrTaaLEJeGw1MkP1IHRqQ8,445,549,994,,327,,,,,0.007478,,,,[],[],"{""completion_tokens"": 549, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 327, ""rejected_prediction_tokens"": null, ""text_tokens"": 222}, ""litellm_cost_usd"": 0.007478, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 994}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,5,income-signfix,none,1,9frTaezPO_ik1MkPjLLbyQo,445,515,960,,251,,,,,0.00707,,,,[],[],"{""completion_tokens"": 515, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 251, ""rejected_prediction_tokens"": null, ""text_tokens"": 264}, ""litellm_cost_usd"": 0.00707, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 960}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,6,income-signfix,none,1,AfvTadiSBoey1MkPk8COoAY,445,547,992,,267,,,,,0.0074540000000000006,,,,[],[],"{""completion_tokens"": 547, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 267, ""rejected_prediction_tokens"": null, ""text_tokens"": 280}, ""litellm_cost_usd"": 0.0074540000000000006, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 992}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,7,income-signfix,none,1,B_vTabDJG9Gk1MkP8IX5oAc,445,581,1026,,351,,,,,0.007862000000000001,,,,[],[],"{""completion_tokens"": 581, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 351, ""rejected_prediction_tokens"": null, ""text_tokens"": 230}, ""litellm_cost_usd"": 0.007862000000000001, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 1026}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,8,income-signfix,none,1,DvvTafeqDLSx1MkP0a3h8Qo,445,642,1087,,309,,,,,0.008594000000000001,,,,[],[],"{""completion_tokens"": 642, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 309, ""rejected_prediction_tokens"": null, ""text_tokens"": 333}, ""litellm_cost_usd"": 0.008594000000000001, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 1087}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,9,income-signfix,none,1,FfvTafHCOLeY9MoP_8mU-Q4,445,757,1202,,442,,,,,0.009974,,,,[],[],"{""completion_tokens"": 757, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 442, ""rejected_prediction_tokens"": null, ""text_tokens"": 315}, ""litellm_cost_usd"": 0.009974, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 1202}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,10,income-signfix,none,1,HvvTabLHIeuc1MkPj-87,445,869,1314,,565,,,,,0.011318,,,,[],[],"{""completion_tokens"": 869, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 565, ""rejected_prediction_tokens"": null, ""text_tokens"": 304}, ""litellm_cost_usd"": 0.011318, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 1314}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,11,income-signfix,none,1,M_vTae6vGtLV1MkP1vbDgQw,445,548,993,,262,,,,,0.007466,,,,[],[],"{""completion_tokens"": 548, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 262, ""rejected_prediction_tokens"": null, ""text_tokens"": 286}, ""litellm_cost_usd"": 0.007466, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 993}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,12,income-signfix,none,1,O_vTaZ_ZIpKs1MkP0u-MyQo,445,796,1241,,484,,,,,0.010442,,,,[],[],"{""completion_tokens"": 796, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 484, ""rejected_prediction_tokens"": null, ""text_tokens"": 312}, ""litellm_cost_usd"": 0.010442, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 1241}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,13,income-signfix,none,1,QvvTabmCAt6v1MkPl4-a6AY,445,740,1185,,422,,,,,0.00977,,,,[],[],"{""completion_tokens"": 740, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 422, ""rejected_prediction_tokens"": null, ""text_tokens"": 318}, ""litellm_cost_usd"": 0.00977, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 1185}"
litellm_completion,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,14,income-signfix,none,1,SPvTaYi5DrWp1MkPwq7Y8AM,445,515,960,,298,,,,,0.00707,,,,[],[],"{""completion_tokens"": 515, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""image_tokens"": null, ""reasoning_tokens"": 298, ""rejected_prediction_tokens"": null, ""text_tokens"": 217}, ""litellm_cost_usd"": 0.00707, ""prompt_tokens"": 445, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": null, ""image_tokens"": null, ""text_tokens"": 445}, ""total_tokens"": 960}"
