model_name,quantity_id,quantity_name,tool_regime,n_successful_runs,pooled_point_estimate,pooled_lower_bound,pooled_upper_bound,within_run_sd,between_run_sd,total_sd,n_requests,mean_batch_size,usage_prompt_tokens_total,usage_completion_tokens_total,usage_total_tokens_total,usage_cached_prompt_tokens_total,usage_reasoning_tokens_total,usage_estimated_input_cost_usd_total,usage_estimated_cached_input_cost_usd_total,usage_estimated_output_cost_usd_total,usage_estimated_tool_cost_usd_total,usage_estimated_total_cost_usd_total,usage_total_tokens_per_successful_run,usage_estimated_total_cost_usd_per_successful_run,tool_call_count_total,web_search_call_count_total,code_interpreter_call_count_total,pool_transform,reml_latent_location,reml_latent_lower,reml_latent_upper,reml_predictive_lower,reml_predictive_upper,reml_tau,reml_typical_within_sd,bayes_latent_location,bayes_latent_lower,bayes_latent_upper,bayes_predictive_lower,bayes_predictive_upper,bayes_tau_mean,bayes_interval_scale_mean,bayes_typical_within_sd
gemini-3-flash-preview,household.intertemporal_elasticity_of_substitution,Intertemporal elasticity of substitution,none,15,0.5066666666666666,0.09999999999999998,1.978324365872405,0.7870623784046599,0.024944382578492935,0.7874575605848371,15,1.0,5730,5001,10731,,1166,,,,,0.017868,715.4,0.0011912,,,,bounded_logit,0.5061412461020627,0.3451453287078016,0.7304505183456202,0.10738738843951544,1.8313368830919765,0.0,0.4522875347592846,0.50614326090017,0.41195276050395463,0.6189651500189814,0.2157606920249895,1.0976735171344076,0.016136985606493494,0.29084607641043453,0.24392019433169837
gemini-3-flash-preview,labor_supply.extensive_margin.single_mothers,Employment participation elasticity of single mothers,none,15,0.5766666666666667,0.17010794077096147,1.4483028380148038,0.6851142189850942,0.1436043948569201,0.700002653764811,15,1.0,5655,3795,9450,,,,,,,0.0142125,630.0,0.0009475,,,,bounded_logit,0.5455622790762751,0.43915510660387147,0.6569786185727597,0.14821582620863372,1.023076850882584,0.0,0.2669151892345022,0.5463604474059982,0.4771266446247653,0.6180908765011703,0.27303001094885526,0.8557508118506401,0.016853583977916024,0.40636466477660177,0.17020709294447967
gemini-3-flash-preview,labor_supply.frisch_elasticity.prime_age,Frisch elasticity of labor supply,none,15,0.49333333333333335,0.09999999999999998,1.4980215557002943,1.3004529125569206,0.024944382578492935,1.300692123448128,15,1.0,5835,6730,12565,,3081,,,,,0.0231075,837.6666666666666,0.0015405,,,,bounded_logit,0.49158158547345443,0.3521023359276285,0.6824050792102889,0.13208359965247257,1.664497012104734,0.0,0.3839986592427053,0.4915975364708277,0.41041642435014314,0.5878578701091757,0.2366544525330676,0.9932548342333856,0.013860350150114746,0.291445157414679,0.20731059262726928
gemini-3-flash-preview,labor_supply.income_elasticity.prime_age,Income elasticity of labor supply,none,15,-0.05,-0.1500000000000007,1.1102230246251565e-15,0.294508998164742,0.0,0.294508998164742,15,1.0,5760,3816,9576,,,,,,,0.014328,638.4,0.0009552,,,,bounded_logit,-0.04999999999999982,-0.06958466943004415,-0.030582489046081518,-0.12696211583445072,0.024443721837440258,0.0,0.0460586083944855,-0.04999999999999982,-0.060624725320755246,-0.03942466370925035,-0.09290499521895157,-0.007889186862943154,0.0021843842744164775,0.290614508501269,0.024829584845721953
gemini-3-flash-preview,labor_supply.marshallian_wage_elasticity.prime_age,Uncompensated wage elasticity of labor supply,none,15,0.09666666666666668,-0.1474258970358815,0.49789051274934015,0.612725752047539,0.012472191289246471,0.6128526762426495,15,1.0,5775,3518,9293,,,,,,,0.0134415,619.5333333333333,0.0008961,,,,bounded_logit,0.09359386738721787,0.024799112154638703,0.16345391098171724,-0.17441137974244336,0.3785256133895345,0.0,0.16850157459084156,0.09367069440541265,0.05604153987842775,0.13164145700895702,-0.059106746473004845,0.2518269163645388,0.007037021980823596,0.29253975735518006,0.09113890519859943
gemini-3-flash-preview,labor_supply.policy_response.income_elasticity,Income elasticity of labor supply in a tax-benefit simulation,none,15,-0.060000000000000005,-0.2834157360838804,0.04694031692379029,0.2975366550714569,0.02,0.2982080835777446,15,1.0,6075,4180,10255,,,,,,,0.015577500000000001,683.6666666666666,0.0010385000000000001,,,,bounded_logit,-0.053391392063601995,-0.07541551502860333,-0.03157655466787235,-0.1538355318083371,0.042842187078783844,0.0,0.059861686371084875,-0.05344230820682849,-0.0656957501468558,-0.041275298391458604,-0.11007368152497699,0.0018082268471126817,0.0025616070878435064,0.30429341016715056,0.033022112490562514
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.all,Substitution elasticity of labor supply in a tax-benefit simulation,none,15,0.25,0.08888888888888888,0.7611810173644609,0.6383245332291578,0.0,0.6383245332291578,15,1.0,6300,4237,10537,,,,,,,0.015861,702.4666666666667,0.0010574,,,,bounded_logit,0.24999999999999994,0.19593526659873908,0.31799542403578956,0.09359840428091236,0.6339769529739616,0.0,0.146533035106733,0.25000000000000006,0.21915554808254772,0.28492685022076336,0.1449754424708166,0.4244558615216847,0.005140251667022715,0.29032926086656646,0.07895523843231929
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_1,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 1",none,15,0.142,0.013888888888888885,0.5747589244227145,0.640866103410065,0.022568414506414343,0.6412633591850804,15,1.0,6285,3743,10028,,,,,,,0.0143715,668.5333333333333,0.0009581,,,,bounded_logit,0.14420141771971617,0.0972190180282919,0.2129027379026363,0.0005588868800096384,4.437499351539681,0.0,0.4752653268320503,0.14412496254508803,0.11591387623682381,0.17889938736338637,0.007084223448299133,1.915099002588319,0.006979530841625821,0.29589062590724047,0.2583915159028575
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_10,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 10",none,15,0.15133333333333335,0.02326732673267326,0.6300569283691422,0.6376442494752768,0.04349201714746691,0.6391257657491556,15,1.0,6345,3875,10220,,,,,,,0.0147975,681.3333333333334,0.0009865,,,,bounded_logit,0.15435471702480652,0.11154450070618598,0.21287977862151183,0.004335160619005507,2.695105372873277,0.0,0.32767000348406433,0.1543639230217137,0.12859535749602602,0.18510395568259108,0.021230882331219128,0.9611758741323457,0.006153823922178296,0.3097541502968443,0.18237710981743235
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_2,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 2",none,15,0.14,0.028350515463917515,0.48742692596548276,0.6374299678308896,0.01414213562373095,0.6375868285095677,15,1.0,6285,3756,10041,,,,,,,0.0144105,669.4,0.0009607,,,,bounded_logit,0.14269843498232837,0.10490276716411492,0.19357310007674083,0.040444038678565275,0.47853702185404867,0.0,0.108015380125994,0.1426566405720275,0.12065340016991521,0.16851696036852226,0.07053736884206226,0.2842344140223811,0.003831666017903024,0.2936938035611695,0.058520699624817624
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_3,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 3",none,15,0.136,0.03588235294117646,0.44884300348251915,0.6356691367282896,0.014966629547095765,0.6358453046055219,15,1.0,6285,3722,10007,,,,,,,0.0143085,667.1333333333333,0.0009539,,,,bounded_logit,0.1350976287077138,0.10228877756779776,0.17804727382977545,0.04355039084339602,0.403422758337726,0.0,0.09195916690747576,0.1351121650788268,0.11604204329022172,0.15722075112223674,0.0715331574256178,0.2523155286163741,0.0033754885842081474,0.2964276849374869,0.050072564974221946
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_4,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 4",none,15,0.12333333333333334,0.019696969696969692,0.44777389971907666,0.6376574609459219,0.02054804667656325,0.6379884479535834,15,1.0,6285,3853,10138,,,,,,,0.0147015,675.8666666666667,0.0009801,,,,bounded_logit,0.1306173090497742,0.09217442566500308,0.18449073096032254,0.0035727578512028194,2.5077989300166936,0.0,0.28031622317717225,0.1305029907823429,0.10766477729338578,0.1579705157910138,0.01829296021933835,0.8178721449135713,0.005127421809134645,0.2982496190191305,0.1529565608179217
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_5,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 5",none,15,0.12133333333333333,0.008045977011494246,0.448290537664917,0.6399455521544175,0.023907228102721473,0.6403919622214022,15,1.0,6285,3803,10088,,,,,,,0.0145515,672.5333333333333,0.0009701,,,,bounded_logit,0.1353655217119295,0.08615326785068386,0.21147885777614592,0.00014066365946840452,4.824701235575832,0.0,0.552214008051498,0.13511138631647493,0.10488740556634463,0.1734816670886682,0.0032519243065548733,2.7110323271081613,0.008203130831940002,0.29549220987665464,0.2996311861037602
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_6,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 6",none,15,0.12466666666666668,0.016666666666666663,0.4479058184287975,0.6376853390714473,0.0241844761962894,0.63814377733827,15,1.0,6285,3709,9994,,,,,,,0.014269500000000001,666.2666666666667,0.0009513000000000001,,,,bounded_logit,0.1372484560378497,0.09661399371196772,0.19429599166565037,0.0010152496056312474,3.9842500121345474,0.0,0.4004210000591239,0.13711503620688353,0.11285487587143093,0.16632943833928324,0.009458029842130304,1.4773948340553014,0.005919896775795389,0.29864552423034946,0.21861722728513347
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_7,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 7",none,15,0.13333333333333333,0.024363636363636358,0.44882377137484564,0.6368601167708129,0.018856180831641266,0.6371392029132166,15,1.0,6285,3913,10198,,,,,,,0.0148815,679.8666666666667,0.0009921,,,,bounded_logit,0.13898249476240443,0.10118280074892037,0.19035462347778553,0.009609858592947156,1.4900100828906684,0.0,0.2216173555533878,0.1389121750794265,0.11672054861189404,0.16514787342011406,0.03235914240356029,0.5569327358376415,0.0045879830164467835,0.2961004343848669,0.1205340589450044
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_8,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 8",none,15,0.13866666666666666,0.03137931034482758,0.4487279216619383,0.6360169885484367,0.01667999467092907,0.6362356732724475,15,1.0,6285,3723,10008,,,,,,,0.0143115,667.2,0.0009540999999999999,,,,bounded_logit,0.14086421111891523,0.10519162225358995,0.18816903933581453,0.04308304184658858,0.4408329547453321,0.0,0.10025402101066463,0.1408322156094863,0.12005702213889442,0.16506761245003104,0.07242658599504892,0.2702816297928056,0.0036428102860325802,0.2960421097857977,0.05453593328610464
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_9,"Primary-earner substitution elasticity in a tax-benefit simulation, decile 9",none,15,0.13933333333333334,0.03481012658227847,0.4476556292530486,0.6343996954689615,0.018427033281447,0.6346672586219229,15,1.0,6285,3741,10026,,,,,,,0.0143655,668.4,0.0009577,,,,bounded_logit,0.139475266799626,0.10599725243141744,0.18313126653737674,0.04626672321977948,0.4051049587670502,0.0,0.09252385845867883,0.13947419049993393,0.1199557096883172,0.16206187861310642,0.07480054983534017,0.25714421607217386,0.0034640831258118425,0.2990062574781993,0.05059302172842625
gemini-3-flash-preview,labor_supply.policy_response.substitution_elasticity.secondary,Secondary-earner substitution elasticity in a tax-benefit simulation,none,15,0.36333333333333334,0.12967032967032965,0.8947123169638169,0.6389817203088746,0.028674417556808773,0.6396247815017106,15,1.0,5955,3939,9894,,,,,,,0.0147945,659.6,0.0009863,,,,bounded_logit,0.3619371341570187,0.29027694812391736,0.4495991693658202,0.14940755071930453,0.8253455247980035,0.0,0.18974359483357753,0.36194241003921707,0.3210251063864633,0.4076225481621773,0.22099600317965037,0.5818396351253214,0.006926381528623444,0.29444483852957,0.102961517260454
